path	bytes	sha256	url
models/small_bodies/Pallas.ply	15422	b43643683b3f731b133c52df2476d93f9cfa9025cac9e23958fbe88b3fc11493	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Pallas.ply
models/small_bodies/Phobos.ply	3735779	de98ff376e17938354bb3bac8eb25c7e12e1914201573eccab32d0486cb85d7d	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Phobos.ply
models/small_bodies/Rhea.ply	3800228	62b1a19b2bdb80f2ac27f33432bc11d4b91770e1a8e2aeb9b05f27d35ab446a2	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Rhea.ply
models/small_bodies/Tethys.ply	3735779	ad9f3e27675ad6f9f673a5677a355455189cc2d7e00f56ef4ca89986efecc79f	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Tethys.ply
models/small_bodies/Vesta.ply	4864228	6aeaecd3e9c98734dc4ec07cae665896fd709c0d8de2514ad0b236d76b4a3094	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Vesta.ply
models/spacecraft/Cassini/Cassini_66.blend	3572784	22688f3518ebe03e56f37b5aeb45bc0670413a123fa184b33d4d4acfb27384f4	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/Cassini_66.blend
models/spacecraft/Cassini/LICENSE	208	b2758246838d3d4339b7d5a1e6a294ec1d48094b30f4961602fda917ec5e9c78	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/LICENSE
models/spacecraft/Cassini/texture/dish_AO.png	446279	e2c700dc17238e76d3b6ef0c0133b25a361e3d022a202c12630843f0046e0637	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/texture/dish_AO.png
models/spacecraft/Cassini/texture/foil_gold_ramp.png	3627	fb58fcd71c70b6714e2c06e3d0ebc3f5e77b4e4c91b78c807927be0c2d619d26	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/texture/foil_gold_ramp.png
models/spacecraft/Cassini/texture/foil_n.png	309641	2ac7f687a8d7c334158a9dc9934fb7be27bd524967eb1cd9a9451204123cee87	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/texture/foil_n.png
models/spacecraft/Cassini/texture/foil_n_2.png	673460	178e745d103e29b3d08bd27c490b56d09c67ac15a5f5038f69b3bb98e9d1c3b7	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/texture/foil_n_2.png
models/spacecraft/Cassini/texture/tex_01_.png	845646	7b0a9b14fecd7835dcb2ea0fb5f29d0ab2d0265c06109b6350af9c45c26239de	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Cassini/texture/tex_01_.png
models/spacecraft/Dawn/Dawn.mtl	3514	2f23461bfd015d4e4e0492db393be20b50f1febce49fea9ff655ccf0ce35b9f4	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/Dawn.mtl
models/spacecraft/Dawn/Dawn.obj	2544333	e75db47f71ed7ca6c5987057ef7f7f63ebfc84f70e414d0dab91e8fc9a161c94	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/Dawn.obj
models/spacecraft/Dawn/LICENSE	205	3940bf5626fd85aeed8cbc63250bed42e0400a9ee242d5fc841f61a85604b672	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/LICENSE
models/spacecraft/Dawn/texture/Dawn_tex_01.png	677554	3f39e2e372d1ffd76fd29dd49982437f1849bd2ee35e112e46840252fad2d411	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/Dawn_tex_01.png
models/spacecraft/Dawn/texture/foil_antenna.png	216841	631f9a9e77b1191e808ba91f29b50fbbbd26ddf8cdd13eafe4aed8d5f5c563f9	https://gitlab.com/Dexter9313/prograde-data/-/raw/master/solarsystem/systems/Solar%20System/models/Dawn/texture/foil_antenna.png
